"cluster_id","cluster_x","cluster_y","hashtags_text","hashtags_lang","hashtags_freq"
231,25.3952403,60.59636233,"<U+30D5><U+30A3><U+30F3><U+30E9><U+30F3><U+30C9> <U+30DD><U+30EB><U+30F4><U+30A9><U+30FC> <U+5199><U+771F> <U+5317><U+6B27> <U+6D77><U+5916> <U+AC13><U+C138><U+BE10> <U+B274><U+C774><U+C2A4><U+D2B8> <U+B9C8><U+C774><U+B124><U+C784> <U+BC29><U+D0C4><U+C18C><U+B144><U+B2E8> <U+BE14><U+B77D><U+BE44> <U+BE45><U+C2A4> <U+C138><U+BE10><U+D2F4> <U+C544><U+C774><U+CF58> <U+C5D0><U+C2A4><U+C5D0><U+D504><U+B098><U+C778> <U+C5D1><U+C18C> <U+C704><U+B108> <U+D06C><U+B098><U+D070> <U+D06C><U+B85C><U+C2A4><U+C9C4> <U+D0D1><U+B3C5> aalto aamutv acbisontine ahtisaari airacobra ajoissavaiei akunews alakuloista alko alkoholilaki alkoholipolitiikka analytics armanalizad asiakaspalvelu asiantuntija aurinko banknote bap beingdad berlin blockb bloodline blue bocusefi bts businessmgmt careerarc ceotravel city cityravit cloudbusting clouds coaching crabman crossgene customerservice digi digibrunssi digibrunssi digitaltransformation dwtmanchester eienäätyhjiäseiniä einoudettu electricity elintavat elämänturva empatia euro exo facebook finland finland finland finland finland fläppi ft<U+C544><U+C77C><U+B79C><U+B4DC> ftisland ggmu gin got7 gustavelund haentakkini hallitus helsinki hevosetkaivarissa hiring hjk hospis2017 huawei huaweimatebook hyvinvointi hyväjäke häme iforwilliams ikkunakalvo ikon ikon<U+C544><U+C774><U+CF58> ilmatorjuntamuseo infoa instagram iskähommat jamesbond job jobs jobs jobs joukkovoimaa juliste junatkartalla jyväskylä järvenpää kaivopuisto kansanterveys kapalevy kard kemikaali kepu kesätyö kiasma kieltolaki kirkonulkomaanapu knk kotikuntoon kotipizza kovanonnenkundi kulttuurimatkailu kuulolla kvantaa kävelykatuviikonloppua lahti lasb leads learning leijonat letsplaythegame liidit liikenne lähitapiola lätkä maailmakylässä maakuntauudistus maakuntien_tilakeskus maatalous manchester manchesterarena manchesterarena manchesterattack manchesterbombing manchesteruk matkaopas matkavakuutus mestis microsoft mmkisat monstax morning mufc myname mynameisearl mäkimies napue necklace netflix nhlfi nobel norppalive nowmaking nowmaking nuest olavihiekka oppiminen oulu paino paneelikeskusteluun phliitto photo pilvet poliisi politiikka poniravit porkkana porvoo posti pouta prayformancester prayformanchester prayformarawi päijäthäme rakentaminen raksa rauha ravit redstar reilu rekry rekrytointi rock rogermoore007 ruoka rusketusraidat salibandy saudiarabia schools seventeen sf9 showtime silver sinitaivas sisustustarra sisällöt sisältömarkkinointi somefi sormetristiin stadinderby stanleycup sun suomi suomi suomi suomi100 suomi100 suomikukkii suvakki sähköinen taideonkodin taidetekeekodin takemeholm tapetti tech techfinland techsuomi teknologiateollisuus terrorismi tervetuloanykyaikaan tiedotoikein toppdogg toriparkissa tota_noin tourdujura treenit trump tunneäly turvallisuus tuusula tuusulankirkko tyomarkkinapaiva työelämä työttömyys työyhteisössä täälläpohjantähdenalla unesco valokuvaus vantaa vantaa vapaaehtoistoiminta vastuullinen wefood veikkausliiga verkkisläinen whatsapp victoria wineandview winner virheet visitfinland vixx vähänuimareita väkinäistä yhteistyökumppanit yleastudio yletv1 yleuutiset ympäristö yrittäjähenkinen yrittäjähenkinen äläkerromartille","ja ja ja ja ja en en en en en en en en en en en en en en fi fi und fi fi fi fi fi fi fi fi fi fi fi fi fi en en fi fi en en und fi en en en in und et und und fi fi en en fi fi in en en en fi und fi fi fi en en fi en es ja ro tl fi en en en fi en fi fi fi en et en fi fi fi fi fi fi fi et et en ko fi fi en fi fi en es ro tl fi et fi fi fi et fi et en fi fi fi en fi fi en fi in fi fi fi fi fi fi fi fi in fi fi fi fi fi fi fi fi fi fi fi en fi und en en fi fi fi en fi en en en en fi fi fi en en fi fi fi en ko en fi fi fi et fi fi en und fi fi et fi ja fi und und en en fi fi fi fi et fi fi fi fi fi fi fi fi fi fi fi en en fi en und et in in fi fi fi fi en en fi ja en fi fi fi und en en en et fi fi fi fi fi fi fi en fi fi und fi fi fi fi fi fi fi fi fi fi fi fi fi en und fi fi fi fi fi fi fi fi en fi fi en fi fi fi fi fi fi fi en fi fi","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 2 1 5 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 5 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 2 2 1 1 1 1 1 1 1 6 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 2 1 1 1 1 2 1 1 1 1 7 1 2 1 2 1 1 1 1 1 2 1 2 1 1 2 1 1 1 1 1 1 1 18 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 8 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1 1 1 4 1 1 1 1 1 3 1 1 1 1 1 2 1 1 1 1 3 1 1 1 1 2 1"
232,25.74995525,61.45625183,"aamiainen asukkaat golf hartola hartolankuningaskunta hellu henkilöstö ilmojapidelly kilpailut lean linnahotelli nuotio rastivalmiina tibbie tibetanspaniel tiibetinspanieli tipsu tossutöppönen vierumäki ympäristöasiaa","fi fi fi fi fi in fi fi fi fi fi fi fi in in in in in fi fi","1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1"
233,24.61766433,60.38767398,"<U+0431><U+044C><U+043E><U+0440><U+043D><U+0434><U+0430><U+043B><U+0435><U+043D> <U+0432><U+0435><U+0434><U+043E><U+043C><U+043E><U+0441><U+0442><U+0438> <U+043C><U+0435><U+043B><U+044C><U+0434><U+043E><U+043D><U+0438><U+044F> <U+043D><U+0438><U+043A><U+043E><U+043B><U+0430><U+0439><U+0441><U+0435><U+043D> <U+0444><U+0435><U+043D><U+043D><U+0435> <U+0444><U+0443><U+0440><U+043A><U+0430><U+0434> <U+062A><U+0631><U+0627><U+0645><U+0628> <U+0642><U+0645><U+0629>_<U+0627><U+0644><U+0631><U+064A><U+0627><U+0636> <U+30A4><U+30F3><U+30C6><U+30EA><U+30A2>·<U+30C7><U+30B6><U+30A4><U+30F3> <U+30AF><U+30C3><U+30B7><U+30E7><U+30F3> <U+30AF><U+30DE> <U+30C7><U+30EC><U+30B9><U+30C6> <U+30D5><U+30A3><U+30F3><U+30E9><U+30F3><U+30C9> <U+5927><U+6CBC><U+304F><U+308B><U+307F> <U+8A2D><U+8A08> 100ajatustatyöstäjatyöeläkkeestä 2017immafworlds 24kmagicworldtour2017 3dprint 4thindustrialrevolution aaltofestival aaltofestival aamu aamukyynel aamulenkki aamumaailma africa african ahdistunut ai aitiopaikalla akava akavaasia akavanopiskelijat alkoholilaki almamedia alto17 aml analytiikka analyytikko apopcastle apotti apple ar arabiankatufestivaali arvostus asconumatics asiakaskokemus asunnottomuus asuntoensin asuste atkpaivat atkpäivät atkpäivät2017 attentionwhore augmentedhumans auringonlasku auringonlasku aurinko aurinko aurinkoenergia autiotalot autoala automation availability avanto avoindata avoindata aws avustusjärjestö bahrain ballequipment bama2017 bama2017 bama2017 bama2017daimondedition_exo bama2017daimondedition_exo bama2017daimondedition_exo bama2017diamodedition_exo bama2017diamondedition_exo bama2017diamondedition_exo bama2017diamondediton_exo bama2017diamondediton_exo bama2017diamonedition_exo bama2017diamonedition_exo bama2017diomondedition_exo benemen bengalcat bengali bengals bentley betsit bigdata bike2work biketowork bitcoin blockchain blogger blogi bluesky bm bondinjaska booklover branding bridge brunomars brunomars24kmagic brunomarsconcert bruuveri brändi brändilähettiläs budget burgerjointfi burgers business business business businessethics businesstravel cando canoeing careerarc carriefisher cartech casual catsgram cginext challenge chameleon charlesbukowski chatbot chemicals cherryblossom chihuahua chocolate chromenails cia circulareconomy citybike cityfillari citymarket clariant clean cleantechnology cloudpbx clusterfuck coaching cocotoolkit codesign collaboration commute competition compliance cool coopetition craftbeer creepyfacesinthebackground crowdsourcing crowneplaza cryptocurrency culture cuteandcuddly cycling dailypic dance dance dancing danske darthvader data davidlynch day delljobs derby derby derbydays deresute design designforgovernment designforgovernment designforgovernment designgame dfg dfg2017 dfg2017 dickenhandball digi digibrunssi digital digitalhealth digitalisaatio digitalist digitalist digitalization digtalist discgolf doer dog dogs doping dreambig drugofchoice dumptrump duuni education eduskunta eesporthonka ehealth elänyt emohelttilä empatia endomondo endorphins energiamurros energianhallinta energiansäästö england eoa ericsson erityislasten erwinwurst esg eskimokäännös espectacular espoo espoo espoo esther estonia ethereum eu evangelion excel excited expo2020 fairtravel fashion fashion fazer fazerinsininen fcev feelingood feminismi festival fiiasem fiiasem final finance finland finland finland finland finland finland finna finnishmetal finnmma fintech flashblack football ford forecasting formanchester foss4g foss4g foss4gfinland friendship fuchsia fuchsia fucktrump fuelcellcar funny futis gamedev gbgym gdpr genderequality getaway giro100 gis goodmorning goodpoint greatfinnishbakeoff greenbond greenleaves greylilac guinea hack hackathon hacklab hackthesupply hairstuff halaus halfmaraton hallitus hallituspartnerit hallituspartnerit hallituspartnerit halpaa hanami handmade harrastus hartwallarena hattukokoelma hcr2017 healthcare healthdatadesign helsingfors helsingintekijät helsinki helsinki helsinki helsinki helsinki helsinkipäivä helsinkisecretresidence helttilife hevosetkaivarissa hhj hhj hifk hifk hifk hifk120 hifkfotboll hifkhjk hiring historia hjk hjk hjk hjk hlbt hoitaja hoitotyö holanation hoods hospis2017 hospis2017 hospitality hotornot hsl huffpostgram huntsman huolissaan huoltoasema huominenvoittaa huomiointi hydroman hymiö hymy hypement hypementfamily hyvinvointi hyväseuraparempimieli härkä idea ideoillesiivet idiots ifk igda igda igep igep ihmiskäsitys ihmisoikeudet ihmisosaaminen ikealainen ilmapiiri ilovecats ilovefinland iltakävely iltarusko ilves improvisation industry inkoo innovaatio innovaatiokulttuuri innovation inplay inplay inplay insight insomniac inspiration inspired instagramfi insurance insurtech interview iom iot isaacus isis iss it italy itd ivanahelsinki jaakkojonkka jakelukanavat jaksaminen jalkapallo jamesbond janakkala janakkala jarilindstroem jeee job jobs jobs jobs jobs johtaminen johtocafe jokainenkelpaa jokerit jooheon joydivison juhasipila jukkapekkapietiäinen juoksusankarit juomakulttuuri juureslastut juuso jännätpaikat järjestöt kahvila kaikkitietoluurissa kajaani kajjäsensaa kajkoulu kalasatama kalasatama kalasataman kallelöövi kallio kallionkirkko kallista kamppi kamppichapel kannattavuus kansainvälinenkääntäjienpäivä karhu karitolvanen karkki karrikivi kasvajat kasvu kauniistikotimainen kauppalehti kaupunkifillarit kaupunkifillarit kaupunkimalli kaupunkipyoerae kaupunkipyora kaupunkipyörä kaupunkipyörä keepongoing keinoäly keltainenkirjasto kenzoparis kerava keskusta kestäväkehitys kesä kesä kesätyö kesätyö kevät kevät kevät kieliasiantuntijat kiire kiitos kiky kimble kiristysuhkailulahjonta kirja kirjaala kirjakauppa kirjakauppaliitto kirjasto kirkko kirkkonummi kirkkovantaalla kiva kllmaastot kokeilukulttuuri kokonaisvaltainen kokoomus kolmonen kommunikaatio kompetenssi koneapu konepajanbruno konservatiivi korruptio koskela kotitalonäkyy koulutus koulutyö kouluvierailu kpmgsports kriisi kruunuvuori kultainenhuija kultainennuija kulttuurijournalismi kulttuuritekoja kuolleisuus kuulumiset kuupo kuusamovodka kuuskytluku kvantaa käpä2017 käsilaukku laensimetro laensimetro lahti lapset lapsissavoima lapsuusmuistot lastenliike latergram latergram laureamko laurell lean leijonat lenkillä lenkki lessonlearned levadia life liiga liikunta lillamy limuviinat linnanmäki lion79 livefolk livetsresa livingasaservice lol loma lomitus love lovemyjob lowmaintenance luma luma lumapäivät lunch luonto luottamusmies lwdfromhel lätkä lääke lääkäri maailmakylässä maakuntauudistus maapallo maas mainonta maisema maksutonehkäisy malvaduuniin manchersterarena manchester manchesterarena manchesterattack manchesterbombing manufacturers mapillary mara marialohela marketing markkinointi martialarts matkailu matkailun maxine meetup meggings meistriliiga menestys meollaanhonka mereneidsari mereneidsari merger mermaidchrome mermaidchrome metropolia mib michigan microsoftflow mikrosoft mindmap mitävittua mna mobility modernit momandson mommydaughtertime monimuotoisuus monstax morning mornings motorbike mouteverest mow mtstelvio mtv3 mtvsaa muistisairas museopeda museum musiikkitalo mustikkamaa mustvisitsoon muuten muutos muutosjohtaminen myhelsinki myhelsinki myhelsinki mylife myman mäkihyppy mänty nationalpark nato nature navbahornamangan nefchifargona neste networking newday newshirts ngo nhl nofilter nokia nordea nordics norppalive notforme nousukausi nowspinning nuuksio nyt office office365 office365 office365 ohjaamo oilslickchrome oilslickchrome oilslicknails oilslicknails oirearvointi oldies oliver olut omaisviestintä omamedia ompeluseura onedrive onvainyksiklubi ooppera ootd ootd opendata opendata opening opensource opiskelijakunta opiskelijanääni opkuhommia oppiminen orava osaaminen osgeofi osgeofi otamallia outfit p2p p5 paigedenim paikallinensopiminen palautuminen palkitseminen palloliitto pallosankarit palvelumuotoilu parastekosyy participatorydesign parties passionpassport passodellostelvio pastelpeach pastries paularisikko pekkarinne pelaajat pelinevoluutio pelitapa pelottaa people personality persut perustulo perusturva perustutkinto pesis peternyman petriparviainen petsgram petteriorpo photo photoexhibition photography photography pikkumyy pilvet pilvibongaus pine planet playlistofmylife poliisionystävä politiikka polttomoottori polvikurkussa popup porotalous porvoo posti postmodernit potd potilas powerbi predators prezi problem profit psykososiaalinentuki puffme punainenristi punavuori puutarhassa pyöräily päiväniprinsessana päätöslauselmaehdotus pönttö pöysti qgis qotd quickly quote rainbow rantasalmi ratsastus realmadrid recycling redi redsquirrel regram rekry rekry rekrytointi respect responsibility responsible resurssit righthererightnow riihimäki rip rip rip roadcycling roadtrip robosote robotiikka rockstarnirppu rohkeuskokeilla rubicaamu rubichrfinland ruisleipä ruoholahti ruokahävikki ruokamatkailu ruokavienti sade sadejuovat sakura salailu sales salibandy samimoilanen sampoharjulatattoo sarjakuva sarjat satakieli sateenkaari sauna scarteam schoolofstartups sdp seasidehelsinki secondhandbookstore sello selätäsotku semanticsegmentation servicedesign servitization sevenoclock sharingeconomy sharingiscaring shedhelsinki shoes show siinäonhaastetta siistii sijoittaminen siltamaki simbathebengal singapore sisältömarkkinoinninprosessi sisältömarkkinointi sisältöstrategia sitekpalvelu siviilipalvelus sivistys sky skype smartcities smartmobility soccer sohva solita soma some somecoffee somecoffee somecoffee somefi somethingnewiscoming sorrento sote sote soteuudistus sotevarautuminen soukka southernitaly space spacedance spaceswim spacewalk spiraaliperuna spring spring spring spring springsnap stadinaikuisopisto stadinderby stadinderby stadinderby stadinderby stadinderby stadionsinivalkoinen stanleycup start start starwalk starwars staytuned stilllooking stopover stopoverfinland stormcloudsgathering story storytelling strawberryphilosophy streetart streetlight streetview studies success success suklaa summer summer summeriscoming sunny sunny sunrise sunset sunset sunset sunset sunset_pics suomalainen suomi suomi100 suomi100 suomi100 suomi100lajia suomikukkii supplychain surface surfacehub surfacepen sustainability sustainabledevelopment sustainableforestry syödäänyhdessä sähköinenliikenne sähkönhinta taide takemeholm talous talousarvioehdotus tampere tango tanssi tanssiteatteri tapahtumakokemus tapiola tarina tarkkafyrkka tasa tasaarvo tattooing tb teamshirts techfinland technologies teemaviikko temamke terassi terrorism terrorismi terveydenhuolto terveys terveyskyla_fi terveystalo testbed thebox theboxfinland theboxproject thelastjedi thinkingahead thinkingahead thl throwback thumbsup tiede tietoallas tietoddb tietoturva tietoxhub tilasto timehop timelapse timolappi timosoini toddlerlife toddlerstyle toimialapäivä2017 toimintapäivä toivomuskaivo toivonviikko topshopstyle toughguy tphakijat traditionaalt transalp translaki transmodernit trashbird travel travelblogger travelgirl travelingwithvera trees trendit trump trump truth tsemiiröda tulevaisuus tulevikviljandi tulostus tunne tunnelma tunneäly tuntihinta tuomiokirkko tupsukorvat turku turnaround turpo tutkimus tuulivoima twinpeaks twinpeaks twinpeaks2017 twinpeaksthereturn twitter twitterchat työ työelämä työelämä2020 työhuvinvointi työhyvinvointi työllisyys työmatkapyöräilyä työnmurros työnohjaus työntekijälähettilyys työpaikat työpaikka työpaikkavaikuttaja työterveys työvoimakoulutus työvoimareservi työyhteisö täpykoira täydennysrakentamista töölö uae ucl uk ulkonaoppiminen ulpo undp unitedkingdom uno urheilu us usa usa usa usergroup uudet uudistuminen uusimaa2019 uutiskirje uutiskirjeemme uzbekcup v vaahtera vaan vaara valinnanvapaus valioliiga valokuvaus valtiosihteerieneläkkeet valtiovarainministeriö value values vanhanaikaista vantaanjoki vaparism2017 vappuid warhol varmasti warnerchappellmusic vastuullisuus water wc weather webinaari weeefiner weekend veikkausliiga veikkausliiga veikkausliiga veikkausliiga veikkausliiga veikkausliiga venäjä ver verkkotapaaminen verkostojohtaminen vessa veterans whippetofinsta whippetofinstagram whippetsofinsta whippetsofinstagram whiteboard viestintä vihainen windows10 vinyl vinylporn virtuaalilasit visio visitespoo visitfinland visualization withgreatfriend voikukkajj volume workup17 worldcupu20 worldisnotsafe vr vscofeature vuorikiipeily vuorovaikutus wwfsuomi vårfest väsähtänyt xxiv yhteistyö yhteisymmärrys yk yle yleluonto ylesää ympyrätalon yonoton yrittajyys yrityskulttuuri yrityspalvelut ysaatio yt ytkpitkakurssi äidinrakkaus","ru ru ru ru ru ru ar ar ja ja ja und ja und ja in en fi en en en eu und fi und en en en fi en fi fi fi fi fi fi en en fi fi en fi fi en es fi fi fi fi fi fi fi fi fi en en fi in fi und fi fi fi fi und fi en fi en fi en en en ru und en ru und und ru und ru und ru und und fi en en en fi fi en en en en en fi fi en en en en en en en en en fi fi fi en en en da en fi en en fi en en en en fi en en en en en fi en en es fi und fi en und fi fi en fi en fi et fi fi en en en en en en en fi en en fi en en fi en en en fi en fi fi en en fi en en fi fi und fi en eu und fi en eu und sv fi fi da fi fi en fi en fi en fi und und fi fi und en fi en fi fi und in fi fi en en fi fi fi en und en fi en fi fi en en et fi und nl en fi en fi und en en en it fi fi en und fi en en fi fi en en et fi in lt und fi und fi en es en en en en en fi en fi en und en en en fi en fi fi en en en en en en und fi en und en en en en en en fi is fi fi fr und fi en fi fi fi et is en en sv fi en es fi in sv und fi fi fi fr und en es fi es en und en fi da en fi pl fi is fi fi und en fi en it fi en en fi fi fi fi und fi fi en en fi fi fi fi fi en en en in en fi fi fi fi fi fi en en fi fi fi en en fi fi fi en en es nl fi en en en fi en en und fi fi fi en en en en fi fi und fi fi fi fi fi in und fi en en et fi lt fi in fi fi ru en und fi fi fi fi ja fi fi fi fi fi fi fi en fi fi fi fi fi fi in en fi fi fi und fi fi fi fi fi fi en und fi fi en fi und und fi fi und und fi fi fi und en fi et fi in fi fi fi fi fi et fi fi fi fi fi fi en fi fi fi fi fi fi fi fi fi fi en fi et in und fi is in fi fi fi und fi fi fi fi fi fi fi fi fi fi fi et fi fi fi fi fi fi en fi fi und en fi fi fi en nl en fi fi sv fi fi fi en sv fi en fi fi es fi en et fi fi und fi fi fi fi fi fi fi fi fi en fi fi und fi und en fi und en en en en und en fi en fi fi in en it nl fi fi en und en en und fi en en en en is fi en en fi en en fi ru und fi en fi en en fi und fi fi en fi en en fi fi fi en fi und et en fi in en fi en es es fi fi en fi fi fi fi fi fi en fi fi fi en en fi en de en fi fi en und en und fi es en fi fi fi fi en fi fi fi und fi und en en fi fi fi fi fi fi en fi fi fi en en und fi fi fi fi fi fi fi en en en en und und und en fi fi fi fi en es fi fi fi fi fi fi fi en und en en en fi sv fi fi in en und fi fi fi fi fi fi fi fi fi en fi fi fi en en en fi en fi en fi en et fi fi fi en en en en et fi fi fi en fi fi en en fi fi en en en fi en fi en es fi en en fi fi en fi fi fi fi en fi fi fi fi fi en et en fi und en fi fi fi et en en en fi en en fi fi en fi en und en fi fi fi fi und fi fi fi en en und fi fi fi fi fi fi fi fi fi en fi fi fi fi et fi und fi und en en fi fi fi fi en en en en en fi en et fi in en fi en es fi pl und pl en et fi en en und en en en in en en en en en en en en fi fi en und en en und en en et fi in et fi en et fi in en fi en en de en en fi en fi fi fi fi en fi fi fi fi fi fi fi in fi in fi fi en es en en en fi fi fi en fi fi fi fi fi en fi en fi en en fi fi es en fi fi en fi en fi es en fi und fi fi fi fi fi fi fi fi fi fi en fi fi en en fi en fi in fi en fi en es fi nl fi fi fi fi fi fi fi fi fi fi fi fi en fi fi en fi fi fi fi fi fi fi fi und fi fi fi fi fi fi fi fi fi fi fi fi en en fi en fi fi fi en fi fi en en ru und en fi fi fi fi fi es fi fi und fi fi fi fi fi fi en en fi fi fi fi en fi en fi fi fi en fi en en da en es fi pl und fi fi fi fi fi en und und und und de fi fi de en en fi fi en en en und fi en fi en en en en fi fi fi sv fi en fi fi fi fi und und fi fi fi fi fi fi fi fi fi","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 5 30 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 4 2 1 1 1 1 2 1 1 1 1 1 1 1 1 6 1 1 1 1 1 10 16 1 3 3 1 2 5 4 5 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 5 1 2 1 2 1 1 1 1 1 1 1 1 7 1 1 7 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 26 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1 1 1 2 1 1 3 1 14 1 2 1 1 2 2 1 5 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 14 3 2 2 1 1 1 1 1 3 1 1 1 2 1 1 1 7 1 1 1 1 1 2 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 4 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 44 1 9 2 2 1 1 1 1 1 1 2 1 4 1 1 1 5 1 1 3 5 1 1 1 2 1 1 3 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 4 1 1 1 2 1 1 2 1 1 1 2 1 4 8 1 2 1 3 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 13 1 2 1 1 1 1 1 1 1 5 4 1 3 3 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 2 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 8 1 1 1 1 2 1 1 2 1 1 1 1 5 1 1 2 1 1 1 2 1 4 1 3 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 4 1 1 2 2 2 2 1 1 4 4 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 3 1 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 24 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 2 1 20 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 5 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 2 1 1 1 20 3 1 1 1 2 1 1 1 1 1 10 1 7 1 1 1 10 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 2 1 9 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 3 1 1 1 1 1 1 1 1 1 1 1 1 2 5 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1 2 1 1 2 3 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 4 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 3 1 4 1 1 1 1 1 1 1 6 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1 1 10 16 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 1 1 1 1 1 2 1 1 1"
234,21.75766383,62.2407312,"manchester prayformanchaster prayformanchester","en en en","1 1 1"
235,24.3487041,66.3236306,NA,NA,NA
236,21.85810643,61.36074777,"adorkable aliunki e11 e11 e11 eura eurapäivä finland finland haapijärvi hilarious jobs jobs kankaanpäänopisto kauttuanruukinpuisto kesä kesätori kesätyö ketjuravintola lamppi mademyday openwaterswimming palloiirot palloiirot palloiirot palloiirot06 palloiirot06 palloiirot06 parveketoimisto pohdi preds pysähdy rekry salibandy smashville triathlontraining työkyky työttömyys työura unihoc viljamianpaja winnova ykkönen ykkönen yksityinen","en fi fi hu sl fi fi en es fi en en es fi fi de fi fi fi fi en fi fi hu sl fi hu sl de fi en fi fi fi en fi fi fi fi fi fi fi hu sl fi","1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 2 1 1 2 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 2 1"
237,21.0149065,60.54486593,"peaceful sailing sailinglife sea skärgårdsliv sunnyday","fi fi fi fi fi fi","1 1 1 1 1 1"
238,24.98550813,64.67487638,NA,NA,NA
239,19.99401886,60.19897818,"rekry työpaikat","fi fi","1 1"
240,27.08906917,69.24891317,"gonetoosoon manchesterbombing prayers victims","en en en en","1 1 1 1"
241,29.09758011,62.22108861,"<U+0433><U+043E><U+043B><U+044C><U+0444> dji djigo4 djiphoto drone dronelife finland golf hiilinielu hometown kerigolf kerimäki lake lovetofly mavicpro metsä metsäkasvaa outokumpu range robotinopetus robotti summer2017 tower twinpeaks","in en en en en en en in fi en in in en en en fi fi en in fi fi en en en","1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1"
242,22.7871955,68.7140905,NA,NA,NA
243,23.20751317,63.31986139,"blommor iptv jnt","sv sv sv","1 1 1"
